id,company_id,review_title,review_rating,review_date
16654,932,Amazing company culture,4.0,2025-05-08 14:08:53
16655,1874,Amazing colleagues,4.7,2025-01-14 14:08:53
16656,692,Poor management,4.9,2023-09-20 14:08:53
16657,1887,Toxic workplace,3.6,2023-12-02 14:08:53
16658,1322,Career growth opportunities,1.3,2023-07-04 14:08:53
16659,1117,Amazing colleagues,4.5,2024-09-17 14:08:53
16660,1692,Learning opportunities,5.0,2022-11-28 14:08:53
16661,1539,Amazing colleagues,4.0,2024-08-25 14:08:53
16662,76,Career growth opportunities,2.5,2025-09-09 14:08:53
16663,415,Remote-friendly,2.0,2025-01-05 14:08:53
16664,1637,Flexible working hours,3.2,2024-10-17 14:08:53
16665,1307,Amazing company culture,2.7,2023-05-09 14:08:53
16666,547,Poor management,3.7,2023-02-22 14:08:53
16667,1908,Supportive team,2.7,2024-11-14 14:08:53
16668,1307,Innovative environment,1.3,2025-04-16 14:08:53
16669,476,High stress environment,3.1,2025-11-13 14:08:53
16670,1237,Strong leadership,2.6,2025-10-01 14:08:53
16671,1439,Learning opportunities,4.0,2025-03-07 14:08:53
16672,1534,Challenging projects,2.8,2025-03-05 14:08:53
16673,1370,Excellent benefits,4.4,2023-12-07 14:08:53
16674,1636,Strong leadership,4.9,2023-01-16 14:08:53
16675,398,Excellent benefits,2.9,2024-03-18 14:08:53
16676,1527,Learning opportunities,3.3,2024-07-09 14:08:53
16677,565,Supportive team,1.3,2022-12-12 14:08:53
16678,907,Remote-friendly,1.4,2023-12-28 14:08:53
16679,814,Remote-friendly,2.7,2023-09-07 14:08:53
16680,1488,Innovative environment,4.3,2023-04-17 14:08:53
16681,72,Fast-paced environment,1.4,2023-02-18 14:08:53
16682,1727,Strong leadership,4.5,2024-05-21 14:08:53
16683,705,Flexible working hours,1.7,2024-04-23 14:08:53
16684,230,Toxic workplace,3.2,2023-10-19 14:08:53
16685,1632,Great place to work,4.2,2025-11-13 14:08:53
16686,128,Innovative environment,3.0,2023-04-28 14:08:53
16687,1885,Remote-friendly,3.7,2024-12-03 14:08:53
16688,1266,Amazing colleagues,2.8,2025-01-20 14:08:53
16689,926,Limited growth,1.7,2025-10-22 14:08:53
16690,1138,Good work-life balance,2.1,2023-06-30 14:08:53
16691,1708,Poor management,4.3,2023-08-31 14:08:53
16692,884,Toxic workplace,3.6,2023-07-02 14:08:53
16693,1231,Learning opportunities,3.5,2023-08-21 14:08:53
16694,777,Good work-life balance,2.8,2024-04-26 14:08:53
16695,1729,Flexible working hours,4.1,2024-02-08 14:08:53
16696,1507,Innovative environment,2.9,2025-04-20 14:08:53
16697,1446,Learning opportunities,1.6,2023-11-11 14:08:53
16698,506,Remote-friendly,3.9,2025-07-25 14:08:53
16699,1336,Amazing company culture,2.8,2023-12-24 14:08:53
16700,1812,Fast-paced environment,3.2,2024-04-25 14:08:53
16701,1453,Amazing company culture,3.8,2024-11-22 14:08:53
16702,1929,Great place to work,1.2,2022-11-24 14:08:53
16703,248,Amazing colleagues,2.0,2023-09-04 14:08:53
16704,1632,Career growth opportunities,2.1,2025-02-20 14:08:53
16705,1674,Fast-paced environment,2.5,2024-04-24 14:08:53
16706,276,Excellent benefits,2.1,2023-07-04 14:08:53
16707,1208,Innovative environment,2.3,2024-04-16 14:08:53
16708,276,Limited growth,4.9,2023-03-29 14:08:53
16709,288,Supportive team,1.9,2023-02-19 14:08:53
16710,1371,Supportive team,2.1,2024-09-03 14:08:53
16711,681,Limited growth,3.1,2023-04-26 14:08:53
16712,1910,Career growth opportunities,1.9,2025-03-12 14:08:53
16713,1835,Great place to work,3.3,2023-04-18 14:08:53
16714,1814,Limited growth,1.8,2023-06-15 14:08:53
16715,1928,Competitive salary,3.3,2024-05-23 14:08:53
16716,466,Fast-paced environment,3.4,2024-12-28 14:08:53
16717,7,Amazing company culture,1.4,2023-03-02 14:08:53
16718,1649,Remote-friendly,1.7,2025-03-01 14:08:53
16719,762,Challenging projects,3.3,2023-07-03 14:08:53
16720,1689,Strong leadership,3.7,2024-03-11 14:08:53
16721,1796,Amazing company culture,4.5,2024-03-30 14:08:53
16722,140,Excellent benefits,2.5,2025-09-24 14:08:53
16723,920,Great place to work,4.7,2025-01-12 14:08:53
16724,1134,Amazing colleagues,2.9,2023-05-05 14:08:53
16725,667,Challenging projects,1.1,2023-08-02 14:08:53
16726,1340,Flexible working hours,3.4,2025-05-18 14:08:53
16727,1447,Challenging projects,4.2,2023-05-28 14:08:53
16728,97,Fast-paced environment,2.7,2024-03-14 14:08:53
16729,1798,High stress environment,2.0,2025-01-24 14:08:53
16730,967,Fast-paced environment,4.3,2025-06-18 14:08:53
16731,610,Poor management,1.8,2023-06-04 14:08:53
16732,476,Strong leadership,1.2,2024-02-18 14:08:53
16733,1501,Strong leadership,3.8,2024-02-21 14:08:53
16734,761,Challenging projects,3.0,2023-09-29 14:08:53
16735,1476,Toxic workplace,3.5,2023-01-09 14:08:53
16736,1807,Challenging projects,1.4,2023-01-30 14:08:53
16737,1907,Limited growth,1.2,2024-02-08 14:08:53
16738,1918,Supportive team,3.2,2025-06-17 14:08:53
16739,84,Career growth opportunities,2.2,2023-09-14 14:08:53
16740,266,Poor management,4.2,2025-09-30 14:08:53
16741,1187,Strong leadership,2.3,2024-07-19 14:08:53
16742,1130,Supportive team,4.3,2023-11-25 14:08:53
16743,192,Great place to work,2.6,2024-03-04 14:08:53
16744,1591,Underpaid position,4.8,2023-07-07 14:08:53
16745,343,Amazing company culture,3.5,2024-11-28 14:08:53
16746,58,Underpaid position,3.5,2025-07-19 14:08:53
16747,577,Supportive team,2.3,2025-02-19 14:08:53
16748,1103,Underpaid position,1.4,2024-08-03 14:08:53
16749,1145,Excellent benefits,2.8,2023-06-21 14:08:53
16750,1437,Underpaid position,4.5,2024-03-12 14:08:53
16751,654,Learning opportunities,2.6,2025-08-31 14:08:53
16752,405,High stress environment,4.3,2023-06-14 14:08:53
16753,1317,Toxic workplace,4.6,2024-02-07 14:08:53
16754,1636,Supportive team,3.6,2022-11-22 14:08:53
16755,811,Supportive team,3.5,2022-11-19 14:08:53
16756,1384,Fast-paced environment,1.8,2024-07-01 14:08:53
16757,538,Innovative environment,3.4,2023-12-31 14:08:53
16758,771,Amazing company culture,1.9,2024-09-12 14:08:53
16759,154,Flexible working hours,1.8,2025-05-18 14:08:53
16760,1759,Innovative environment,4.6,2023-05-05 14:08:53
16761,144,Great place to work,3.8,2023-01-27 14:08:53
16762,822,Innovative environment,3.7,2023-05-25 14:08:53
16763,1770,High stress environment,4.9,2023-12-15 14:08:53
16764,1033,High stress environment,1.1,2025-09-23 14:08:53
16765,391,Underpaid position,2.0,2024-03-04 14:08:53
16766,152,Learning opportunities,4.2,2024-03-17 14:08:53
16767,952,Strong leadership,4.7,2023-01-28 14:08:53
16768,1770,Limited growth,2.3,2024-06-08 14:08:53
16769,959,Amazing colleagues,2.7,2025-07-31 14:08:53
16770,1085,Remote-friendly,1.5,2025-05-16 14:08:53
16771,155,Amazing company culture,2.8,2024-10-25 14:08:53
16772,459,Amazing colleagues,4.9,2022-12-04 14:08:53
16773,1307,Good work-life balance,4.1,2025-09-20 14:08:53
16774,1464,High stress environment,4.2,2024-09-17 14:08:53
16775,64,Amazing company culture,2.1,2022-12-21 14:08:53
16776,1201,Flexible working hours,3.0,2024-01-11 14:08:53
16777,846,Excellent benefits,4.3,2023-01-17 14:08:53
16778,1290,Amazing company culture,2.8,2024-07-22 14:08:53
16779,1495,Underpaid position,3.6,2023-08-08 14:08:53
16780,209,Amazing colleagues,1.0,2025-03-31 14:08:53
16781,1634,Toxic workplace,1.0,2024-04-02 14:08:53
16782,1299,Learning opportunities,1.9,2023-08-16 14:08:53
16783,1097,Strong leadership,3.6,2025-04-18 14:08:53
16784,518,Poor management,2.8,2025-02-16 14:08:53
16785,1027,Innovative environment,1.1,2023-02-03 14:08:53
16786,255,Good work-life balance,3.3,2025-09-07 14:08:53
16787,897,Competitive salary,2.9,2023-02-27 14:08:53
16788,945,Amazing company culture,1.0,2023-07-15 14:08:53
16789,1902,Fast-paced environment,1.8,2025-09-21 14:08:53
16790,1067,Toxic workplace,3.5,2024-09-30 14:08:53
16791,832,Innovative environment,3.8,2025-01-25 14:08:53
16792,439,High stress environment,4.5,2025-10-24 14:08:53
16793,1187,Flexible working hours,4.7,2024-01-18 14:08:53
16794,1694,Fast-paced environment,3.3,2023-08-21 14:08:53
16795,7,High stress environment,2.6,2025-01-23 14:08:53
16796,1758,Good work-life balance,4.4,2023-02-05 14:08:53
16797,859,Underpaid position,1.2,2025-06-20 14:08:53
16798,1813,Amazing company culture,2.6,2025-05-09 14:08:53
16799,685,Flexible working hours,4.8,2024-09-26 14:08:53
16800,1543,Innovative environment,4.9,2023-07-28 14:08:53
16801,1862,Amazing colleagues,3.4,2025-07-24 14:08:53
16802,816,Career growth opportunities,2.2,2024-07-17 14:08:53
16803,101,Good work-life balance,1.2,2024-11-29 14:08:53
16804,1873,Flexible working hours,2.2,2023-05-17 14:08:53
16805,1821,Challenging projects,5.0,2023-01-18 14:08:53
16806,1765,Remote-friendly,1.5,2023-03-10 14:08:53
16807,1668,Underpaid position,1.8,2024-03-03 14:08:53
16808,340,Innovative environment,1.8,2024-06-23 14:08:53
16809,1135,Great place to work,2.5,2022-11-25 14:08:53
16810,384,Innovative environment,3.5,2024-06-28 14:08:53
16811,637,Supportive team,2.5,2022-12-01 14:08:53
16812,624,Innovative environment,1.0,2023-07-28 14:08:53
16813,1145,Strong leadership,4.5,2023-04-20 14:08:53
16814,1217,High stress environment,1.2,2023-05-14 14:08:53
16815,642,Competitive salary,2.9,2023-06-14 14:08:53
16816,940,Supportive team,4.0,2023-03-22 14:08:53
16817,1447,Fast-paced environment,3.3,2024-02-14 14:08:53
16818,721,Great place to work,5.0,2025-01-12 14:08:53
16819,991,Amazing colleagues,4.0,2025-09-27 14:08:53
16820,1239,Innovative environment,1.9,2023-01-25 14:08:53
16821,1205,Toxic workplace,1.5,2025-02-25 14:08:53
16822,1290,Great place to work,2.0,2025-03-03 14:08:53
16823,1537,Career growth opportunities,1.0,2024-02-23 14:08:53
16824,1763,Fast-paced environment,4.0,2023-07-21 14:08:53
16825,1424,Toxic workplace,4.5,2023-08-11 14:08:53
16826,1079,Limited growth,4.5,2024-05-10 14:08:53
16827,40,Underpaid position,3.4,2024-12-05 14:08:53
16828,1029,Poor management,4.1,2023-12-15 14:08:53
16829,993,Strong leadership,4.5,2023-09-05 14:08:53
16830,1830,Excellent benefits,4.0,2023-06-30 14:08:53
16831,1287,Career growth opportunities,4.6,2025-04-21 14:08:53
16832,1362,Underpaid position,2.6,2024-11-04 14:08:53
16833,1473,Amazing colleagues,3.9,2023-12-12 14:08:53
16834,353,Underpaid position,1.0,2024-09-13 14:08:53
16835,121,Toxic workplace,3.0,2025-03-08 14:08:53
16836,1047,Poor management,3.2,2025-05-01 14:08:53
16837,352,Underpaid position,4.4,2025-03-16 14:08:53
16838,1405,Amazing colleagues,3.2,2024-06-20 14:08:53
16839,1103,Fast-paced environment,1.3,2023-11-05 14:08:53
16840,494,Innovative environment,4.4,2023-07-06 14:08:53
16841,1576,Supportive team,3.7,2025-03-28 14:08:53
16842,653,Competitive salary,4.1,2025-10-06 14:08:53
16843,1937,High stress environment,4.8,2023-09-17 14:08:53
16844,1332,Innovative environment,1.8,2023-02-02 14:08:53
16845,901,Flexible working hours,2.6,2024-03-14 14:08:53
16846,87,Competitive salary,1.3,2025-08-11 14:08:53
16847,622,Good work-life balance,4.0,2025-07-29 14:08:53
16848,1744,Amazing colleagues,3.7,2023-11-11 14:08:53
16849,274,Learning opportunities,3.0,2024-03-31 14:08:53
16850,290,Strong leadership,1.3,2023-07-04 14:08:53
16851,1904,Challenging projects,2.6,2023-10-06 14:08:53
16852,105,Learning opportunities,4.0,2022-11-21 14:08:53
16853,589,Supportive team,3.9,2025-03-27 14:08:53
16854,1231,High stress environment,4.5,2024-03-10 14:08:53
16855,530,Good work-life balance,2.6,2023-01-21 14:08:53
16856,1414,Amazing company culture,1.4,2024-07-03 14:08:53
16857,647,Amazing colleagues,4.5,2025-01-06 14:08:53
16858,1797,Career growth opportunities,1.7,2024-03-22 14:08:53
16859,101,Toxic workplace,2.2,2023-04-05 14:08:53
16860,743,Challenging projects,1.3,2025-06-06 14:08:53
16861,958,Amazing colleagues,2.7,2023-03-24 14:08:53
16862,664,Toxic workplace,2.3,2024-09-14 14:08:53
16863,1488,Innovative environment,4.8,2022-11-29 14:08:53
16864,1449,Toxic workplace,2.1,2023-07-15 14:08:53
16865,1276,Career growth opportunities,3.9,2024-06-05 14:08:53
16866,161,Innovative environment,4.7,2024-05-04 14:08:53
16867,1617,Poor management,1.7,2024-01-23 14:08:53
16868,855,Poor management,4.4,2023-03-17 14:08:53
16869,285,Limited growth,2.6,2024-01-15 14:08:53
16870,864,Learning opportunities,2.6,2023-07-04 14:08:53
16871,1866,Supportive team,3.4,2024-01-26 14:08:53
16872,252,Supportive team,2.8,2024-02-18 14:08:53
16873,916,Great place to work,4.3,2023-04-05 14:08:53
16874,609,Limited growth,1.4,2023-10-31 14:08:53
16875,323,Supportive team,4.5,2024-12-15 14:08:53
16876,1433,Learning opportunities,2.0,2023-07-10 14:08:53
16877,185,Great place to work,3.4,2023-12-09 14:08:53
16878,1980,Remote-friendly,3.8,2025-09-19 14:08:53
16879,1948,Competitive salary,3.6,2024-02-10 14:08:53
16880,612,Strong leadership,1.5,2024-01-29 14:08:53
16881,1039,Good work-life balance,1.8,2025-06-27 14:08:53
16882,720,Challenging projects,1.7,2023-05-23 14:08:53
16883,341,Underpaid position,2.0,2024-06-24 14:08:53
16884,613,Innovative environment,4.3,2024-03-02 14:08:53
16885,432,Flexible working hours,3.1,2024-04-06 14:08:53
16886,981,Amazing company culture,4.7,2024-05-10 14:08:53
16887,938,Fast-paced environment,2.6,2023-10-10 14:08:53
16888,1802,Supportive team,3.8,2023-07-08 14:08:53
16889,1197,Supportive team,1.5,2024-03-28 14:08:53
16890,837,Innovative environment,2.7,2025-07-23 14:08:53
16891,1419,Amazing colleagues,1.8,2024-05-24 14:08:53
16892,1496,Strong leadership,2.0,2024-06-13 14:08:53
16893,1374,Flexible working hours,3.4,2023-06-28 14:08:53
16894,942,High stress environment,4.3,2023-02-03 14:08:53
16895,1342,Excellent benefits,3.7,2025-06-15 14:08:53
16896,1383,Supportive team,3.4,2023-06-18 14:08:53
16897,887,Poor management,3.8,2023-09-19 14:08:53
16898,1896,Career growth opportunities,4.3,2025-09-10 14:08:53
16899,1663,Remote-friendly,4.6,2024-07-30 14:08:53
16900,1041,Fast-paced environment,4.9,2023-10-24 14:08:53
16901,1080,Amazing colleagues,3.5,2024-04-28 14:08:53
16902,1640,Amazing company culture,1.4,2023-05-19 14:08:53
16903,1809,Good work-life balance,5.0,2025-06-24 14:08:53
16904,1581,Amazing colleagues,4.7,2025-01-10 14:08:53
16905,1786,Remote-friendly,1.5,2024-04-26 14:08:53
16906,1082,Strong leadership,4.5,2024-12-25 14:08:53
16907,1802,High stress environment,3.7,2025-09-13 14:08:53
16908,1155,Amazing company culture,4.9,2024-04-24 14:08:53
16909,358,Challenging projects,3.4,2024-01-30 14:08:53
16910,1415,Underpaid position,4.4,2025-02-11 14:08:53
16911,1744,Amazing company culture,4.6,2024-06-23 14:08:53
16912,1940,Strong leadership,3.9,2023-08-23 14:08:53
16913,223,Innovative environment,4.2,2023-03-18 14:08:53
16914,698,Supportive team,2.4,2022-12-29 14:08:53
16915,122,Amazing colleagues,2.8,2023-04-19 14:08:53
16916,1375,Good work-life balance,2.6,2025-03-20 14:08:53
16917,1779,Good work-life balance,4.0,2024-06-12 14:08:53
16918,639,Underpaid position,2.4,2025-09-03 14:08:53
16919,844,Career growth opportunities,2.3,2025-08-02 14:08:53
16920,789,Great place to work,1.4,2023-06-12 14:08:53
16921,1987,Remote-friendly,2.3,2023-12-03 14:08:53
16922,1722,Competitive salary,2.1,2024-10-23 14:08:53
16923,906,High stress environment,2.5,2023-03-31 14:08:53
16924,108,Poor management,1.3,2024-08-21 14:08:53
16925,1597,Amazing colleagues,4.0,2025-03-23 14:08:53
16926,1617,Excellent benefits,2.7,2023-11-16 14:08:53
16927,1265,Flexible working hours,3.0,2025-02-27 14:08:53
16928,740,Limited growth,2.4,2024-09-08 14:08:53
16929,479,Limited growth,2.6,2025-11-06 14:08:53
16930,1934,Underpaid position,2.6,2023-03-09 14:08:53
16931,1988,Amazing colleagues,1.1,2024-08-17 14:08:53
16932,1850,Amazing company culture,4.6,2023-03-21 14:08:53
16933,1785,Supportive team,2.7,2025-01-02 14:08:53
16934,845,Good work-life balance,1.2,2023-08-29 14:08:53
16935,732,Good work-life balance,1.3,2024-05-21 14:08:53
16936,1115,Excellent benefits,4.6,2025-06-25 14:08:53
16937,1815,Underpaid position,1.4,2023-12-28 14:08:53
16938,1313,Toxic workplace,4.0,2022-12-27 14:08:53
16939,1058,Poor management,1.8,2024-07-14 14:08:53
16940,1461,Amazing company culture,2.7,2024-05-31 14:08:53
16941,116,Underpaid position,2.9,2023-01-04 14:08:53
16942,813,Amazing colleagues,1.2,2022-12-10 14:08:53
16943,1495,Amazing company culture,2.3,2024-11-24 14:08:53
16944,331,Poor management,1.9,2025-06-04 14:08:53
16945,1792,Challenging projects,1.2,2024-09-06 14:08:53
16946,1611,Flexible working hours,4.7,2024-03-17 14:08:53
16947,626,Great place to work,1.0,2023-09-15 14:08:53
16948,765,Remote-friendly,2.0,2024-03-08 14:08:53
16949,494,Great place to work,1.6,2024-08-07 14:08:53
16950,76,High stress environment,2.5,2025-01-10 14:08:53
16951,127,Amazing company culture,4.7,2024-08-31 14:08:53
16952,791,Underpaid position,4.0,2023-02-03 14:08:53
16953,980,Excellent benefits,1.6,2024-03-02 14:08:53
16954,1163,Remote-friendly,3.6,2023-06-26 14:08:53
16955,1322,Flexible working hours,3.8,2023-10-25 14:08:53
16956,1072,Poor management,4.4,2025-06-15 14:08:53
16957,994,Good work-life balance,2.1,2023-01-02 14:08:53
16958,1128,Challenging projects,4.8,2023-11-09 14:08:53
16959,1684,Great place to work,1.5,2023-05-05 14:08:53
16960,544,Career growth opportunities,1.9,2023-01-26 14:08:53
16961,1078,Excellent benefits,4.0,2023-05-11 14:08:53
16962,1026,Poor management,1.1,2023-02-28 14:08:53
16963,864,Supportive team,4.1,2025-07-13 14:08:53
16964,1859,High stress environment,4.0,2025-06-25 14:08:53
16965,233,Excellent benefits,2.3,2023-06-29 14:08:53
16966,911,Supportive team,2.9,2024-08-19 14:08:53
16967,953,Amazing colleagues,1.0,2023-08-15 14:08:53
16968,1968,Limited growth,2.7,2024-12-12 14:08:53
16969,901,Amazing colleagues,2.1,2025-03-09 14:08:53
16970,1558,Competitive salary,4.2,2024-02-03 14:08:53
16971,549,Limited growth,4.6,2024-06-27 14:08:53
16972,796,Good work-life balance,1.8,2025-08-23 14:08:53
16973,1689,Innovative environment,4.8,2023-11-04 14:08:53
16974,361,Supportive team,2.4,2023-11-11 14:08:53
16975,1441,Poor management,4.8,2024-10-21 14:08:53
16976,1051,Good work-life balance,4.0,2025-03-28 14:08:53
16977,1946,Good work-life balance,4.0,2025-08-04 14:08:53
16978,605,Supportive team,2.4,2025-06-29 14:08:53
16979,1493,Great place to work,4.5,2024-10-03 14:08:53
16980,208,Remote-friendly,2.7,2023-05-19 14:08:53
16981,1962,Supportive team,4.9,2023-05-14 14:08:53
16982,1298,Toxic workplace,1.5,2024-08-30 14:08:53
16983,1741,Good work-life balance,1.2,2024-06-23 14:08:53
16984,761,Poor management,3.9,2025-09-23 14:08:53
16985,441,Flexible working hours,2.9,2023-10-13 14:08:53
16986,608,Remote-friendly,2.3,2024-01-30 14:08:53
16987,1802,Innovative environment,3.9,2025-03-23 14:08:53
16988,420,Supportive team,3.9,2023-05-17 14:08:53
16989,285,Career growth opportunities,4.7,2023-05-18 14:08:53
16990,360,Fast-paced environment,3.4,2025-06-18 14:08:53
16991,1806,Supportive team,2.3,2025-06-02 14:08:53
16992,452,Innovative environment,3.6,2023-11-18 14:08:53
16993,604,Good work-life balance,4.1,2023-11-01 14:08:53
16994,492,Strong leadership,2.1,2025-05-12 14:08:53
16995,746,Amazing colleagues,3.7,2025-05-30 14:08:53
16996,1051,Amazing colleagues,2.4,2025-01-01 14:08:53
16997,53,Flexible working hours,1.3,2023-07-08 14:08:53
16998,1764,Great place to work,2.3,2024-12-28 14:08:53
16999,1908,Toxic workplace,3.3,2023-03-17 14:08:53
17000,35,Strong leadership,1.9,2025-07-09 14:08:53
17001,29,Career growth opportunities,2.9,2023-09-04 14:08:53
17002,1316,Flexible working hours,4.2,2023-03-04 14:08:53
17003,191,High stress environment,1.4,2025-06-27 14:08:53
17004,1476,Excellent benefits,4.5,2023-04-25 14:08:53
17005,548,Great place to work,2.6,2024-04-23 14:08:53
17006,912,Strong leadership,2.8,2024-06-12 14:08:53
17007,1752,Good work-life balance,1.2,2024-04-25 14:08:53
17008,972,High stress environment,1.6,2024-12-05 14:08:53
17009,1901,Flexible working hours,2.7,2024-09-21 14:08:53
17010,930,Amazing colleagues,4.5,2022-12-09 14:08:53
17011,1676,Challenging projects,4.2,2025-07-01 14:08:53
17012,1601,Innovative environment,4.4,2023-07-15 14:08:53
17013,293,Challenging projects,3.9,2023-10-21 14:08:53
17014,55,Competitive salary,4.2,2024-05-07 14:08:53
17015,801,Limited growth,3.2,2022-11-20 14:08:53
17016,1445,Career growth opportunities,4.0,2025-10-07 14:08:53
17017,1872,Remote-friendly,3.7,2025-01-21 14:08:53
17018,423,Fast-paced environment,2.7,2023-06-26 14:08:53
17019,243,Amazing colleagues,1.9,2024-03-19 14:08:53
17020,584,Fast-paced environment,1.8,2023-01-19 14:08:53
17021,489,Amazing company culture,3.3,2025-07-23 14:08:53
17022,1394,Supportive team,1.6,2024-03-22 14:08:53
17023,752,Good work-life balance,4.9,2023-02-25 14:08:53
17024,54,Career growth opportunities,1.0,2023-01-06 14:08:53
17025,1630,Supportive team,2.7,2023-11-05 14:08:53
17026,450,Challenging projects,1.9,2023-04-22 14:08:53
17027,410,Challenging projects,1.2,2023-09-26 14:08:53
17028,949,Fast-paced environment,3.2,2023-11-22 14:08:53
17029,680,Remote-friendly,2.6,2023-03-17 14:08:53
17030,311,Career growth opportunities,2.2,2025-10-20 14:08:53
17031,1317,Poor management,4.0,2023-01-11 14:08:53
17032,1428,Great place to work,2.8,2023-03-20 14:08:53
17033,1320,Excellent benefits,3.4,2023-04-16 14:08:53
17034,1997,Fast-paced environment,2.5,2023-05-19 14:08:53
17035,1318,Remote-friendly,1.4,2023-08-09 14:08:53
17036,406,Underpaid position,4.1,2024-07-09 14:08:53
17037,945,Innovative environment,3.4,2025-04-08 14:08:53
17038,1156,Flexible working hours,2.4,2023-07-11 14:08:53
17039,43,Challenging projects,4.5,2025-10-23 14:08:53
17040,472,Strong leadership,1.3,2023-05-31 14:08:53
17041,1353,Career growth opportunities,3.5,2023-05-22 14:08:53
17042,481,Good work-life balance,4.1,2023-10-21 14:08:53
17043,894,Good work-life balance,1.2,2025-04-28 14:08:53
17044,1597,Good work-life balance,2.9,2025-07-01 14:08:53
17045,1532,Challenging projects,1.1,2023-07-08 14:08:53
17046,1034,Competitive salary,3.3,2024-09-19 14:08:53
17047,1689,Career growth opportunities,2.1,2024-01-01 14:08:53
17048,1257,Limited growth,3.5,2023-07-09 14:08:53
17049,882,Toxic workplace,1.2,2022-12-30 14:08:53
17050,166,Remote-friendly,2.3,2025-09-02 14:08:53
17051,24,High stress environment,3.3,2025-07-10 14:08:53
17052,655,Challenging projects,3.2,2025-05-09 14:08:53
17053,1774,Underpaid position,4.1,2025-01-14 14:08:53
17054,839,Fast-paced environment,4.9,2023-05-17 14:08:53
17055,789,Fast-paced environment,1.8,2025-09-11 14:08:53
17056,914,Innovative environment,4.9,2023-02-11 14:08:53
17057,1044,Good work-life balance,3.0,2024-06-21 14:08:53
17058,480,Learning opportunities,4.3,2023-06-24 14:08:53
17059,330,Underpaid position,4.4,2024-08-15 14:08:53
17060,1421,Amazing company culture,1.6,2022-11-22 14:08:53
17061,1243,Underpaid position,2.1,2024-11-09 14:08:53
17062,7,Toxic workplace,1.7,2025-02-05 14:08:53
17063,1984,Supportive team,2.1,2025-07-03 14:08:53
17064,356,Underpaid position,1.3,2025-04-17 14:08:53
17065,645,High stress environment,2.3,2025-10-03 14:08:53
17066,580,Challenging projects,4.4,2023-04-17 14:08:53
17067,1982,Fast-paced environment,1.7,2024-06-30 14:08:53
17068,1480,Challenging projects,2.3,2025-05-01 14:08:53
17069,1370,Fast-paced environment,3.6,2023-10-27 14:08:53
17070,1787,Remote-friendly,1.7,2023-03-21 14:08:53
17071,1884,Amazing colleagues,4.8,2024-11-12 14:08:53
17072,544,Innovative environment,3.4,2023-09-15 14:08:53
17073,1208,Good work-life balance,2.6,2024-03-13 14:08:53
17074,139,High stress environment,4.9,2023-04-21 14:08:53
17075,1632,Good work-life balance,1.8,2023-06-11 14:08:53
17076,261,Innovative environment,2.6,2023-08-08 14:08:53
17077,577,Great place to work,4.5,2025-03-09 14:08:53
17078,148,Great place to work,2.7,2025-06-23 14:08:53
17079,1496,Remote-friendly,1.7,2025-06-02 14:08:53
17080,134,Excellent benefits,2.1,2025-01-16 14:08:53
17081,1784,Strong leadership,3.3,2023-06-15 14:08:53
17082,348,Amazing colleagues,4.3,2023-08-16 14:08:53
17083,1877,Good work-life balance,2.1,2023-09-11 14:08:53
17084,285,Remote-friendly,4.8,2023-11-28 14:08:53
17085,1866,Competitive salary,4.4,2024-09-28 14:08:53
17086,105,Toxic workplace,2.5,2022-12-25 14:08:53
17087,1142,Amazing company culture,3.1,2024-09-17 14:08:53
17088,1671,Excellent benefits,3.3,2023-05-30 14:08:53
17089,536,Amazing colleagues,2.6,2025-03-13 14:08:53
17090,1981,Great place to work,2.5,2023-08-19 14:08:53
17091,1482,Poor management,3.5,2024-03-08 14:08:53
17092,991,Supportive team,1.1,2024-05-28 14:08:53
17093,552,Poor management,3.3,2025-06-20 14:08:53
17094,557,Good work-life balance,1.5,2024-05-21 14:08:53
17095,188,Fast-paced environment,2.9,2022-12-29 14:08:53
17096,1428,Underpaid position,5.0,2025-03-14 14:08:53
17097,904,Fast-paced environment,1.7,2024-07-03 14:08:53
17098,1649,High stress environment,2.2,2025-04-11 14:08:53
17099,686,Flexible working hours,1.2,2023-06-17 14:08:53
17100,935,High stress environment,2.1,2025-09-09 14:08:53
17101,1150,Great place to work,4.1,2024-03-10 14:08:53
17102,837,Amazing colleagues,3.6,2024-03-07 14:08:53
17103,1725,Poor management,1.5,2025-08-19 14:08:53
17104,989,Supportive team,1.5,2023-07-24 14:08:53
17105,1710,Excellent benefits,4.4,2024-06-24 14:08:53
17106,1263,Competitive salary,1.9,2023-10-31 14:08:53
17107,1348,Career growth opportunities,1.4,2025-04-29 14:08:53
17108,107,Excellent benefits,3.6,2024-10-22 14:08:53
17109,901,Remote-friendly,4.6,2025-02-10 14:08:53
17110,21,Fast-paced environment,4.8,2023-01-07 14:08:53
17111,1357,Remote-friendly,4.8,2024-11-14 14:08:53
17112,421,Limited growth,3.3,2023-06-14 14:08:53
17113,894,Good work-life balance,4.0,2025-09-16 14:08:53
17114,663,Career growth opportunities,4.1,2025-03-30 14:08:53
17115,1496,Great place to work,2.2,2024-09-28 14:08:53
17116,1440,Supportive team,2.0,2024-09-02 14:08:53
17117,93,Strong leadership,1.8,2025-08-31 14:08:53
17118,1909,Career growth opportunities,2.8,2024-08-27 14:08:53
17119,1596,Competitive salary,1.8,2023-08-24 14:08:53
17120,1131,Amazing colleagues,2.5,2025-07-29 14:08:53
